MicFileName,ALFileName,VocNum,CallType,IndGood
M1_D_200227_1020_9867_Mic.wav,M1_D_200227_1020_9867_AL.wav,9867,Pa,22821
F1_D_200227_1020_9868_Mic.wav,F1_D_200227_1020_9868_AL.wav,9868,LT,22822
M1_D_200227_1020_9869_Mic.wav,M1_D_200227_1020_9869_AL.wav,9869,Bu,22826
M1_D_200227_1020_9870_Mic.wav,M1_D_200227_1020_9870_AL.wav,9870,LT,22827
M1_D_200227_1020_9871_Mic.wav,M1_D_200227_1020_9871_AL.wav,9871,LT,22828
M1_D_200227_1020_9872_Mic.wav,M1_D_200227_1020_9872_AL.wav,9872,LT,22829
M1_D_200227_1020_9873_Mic.wav,M1_D_200227_1020_9873_AL.wav,9873,LT,22830
F1_D_200227_1020_9874_Mic.wav,F1_D_200227_1020_9874_AL.wav,9874,BB,22833
M1_D_200227_1020_9875_Mic.wav,M1_D_200227_1020_9875_AL.wav,9875,LT,22834
F1_D_200227_1020_9876_Mic.wav,F1_D_200227_1020_9876_AL.wav,9876,BB,22836
M3_H_200227_1020_9877_Mic.wav,M3_H_200227_1020_9877_AL.wav,9877,Pi,22838
M3_H_200227_1020_9878_Mic.wav,M3_H_200227_1020_9878_AL.wav,9878,Pi,22840
M3_H_200227_1020_9879_Mic.wav,M3_H_200227_1020_9879_AL.wav,9879,Pi,22847
F5_H_200227_1020_9880_Mic.wav,F5_H_200227_1020_9880_AL.wav,9880,Bu,22872
F5_H_200227_1020_9881_Mic.wav,F5_H_200227_1020_9881_AL.wav,9881,Bu,22876
F2_D_200227_1020_9882_Mic.wav,F2_D_200227_1020_9882_AL.wav,9882,Sq,22888
F2_D_200227_1020_9883_Mic.wav,F2_D_200227_1020_9883_AL.wav,9883,Un,22889
F1_D_200227_1020_9884_Mic.wav,F1_D_200227_1020_9884_AL.wav,9884,BB,22890
F4_H_200227_1020_9885_Mic.wav,F4_H_200227_1020_9885_AL.wav,9885,Un,22891
F4_H_200227_1020_9886_Mic.wav,F4_H_200227_1020_9886_AL.wav,9886,Un,22895
F4_H_200227_1020_9887_Mic.wav,F4_H_200227_1020_9887_AL.wav,9887,Bu,22903
F4_H_200227_1020_9888_Mic.wav,F4_H_200227_1020_9888_AL.wav,9888,Bu,22907
M4_H_200227_1020_9889_Mic.wav,M4_H_200227_1020_9889_AL.wav,9889,Bu,22908
F6_H_200227_1020_9890_Mic.wav,F6_H_200227_1020_9890_AL.wav,9890,BB,22909
M1_D_200227_1020_9891_Mic.wav,M1_D_200227_1020_9891_AL.wav,9891,Bu,22910
M2_D_200227_1020_9892_Mic.wav,M2_D_200227_1020_9892_AL.wav,9892,LPi,22913
M2_D_200227_1020_9893_Mic.wav,M2_D_200227_1020_9893_AL.wav,9893,LPi,22914
M2_D_200227_1020_9894_Mic.wav,M2_D_200227_1020_9894_AL.wav,9894,LPi,22917
M2_D_200227_1020_9895_Mic.wav,M2_D_200227_1020_9895_AL.wav,9895,Pi,22918
M2_D_200227_1020_9896_Mic.wav,M2_D_200227_1020_9896_AL.wav,9896,Un,22919
M2_D_200227_1020_9897_Mic.wav,M2_D_200227_1020_9897_AL.wav,9897,Sq,22920
M2_D_200227_1020_9898_Mic.wav,M2_D_200227_1020_9898_AL.wav,9898,Un,22921
M2_D_200227_1020_9899_Mic.wav,M2_D_200227_1020_9899_AL.wav,9899,Bu,22923
F3_D_200227_1020_9900_Mic.wav,F3_D_200227_1020_9900_AL.wav,9900,Bu,22925
F3_D_200227_1020_9901_Mic.wav,F3_D_200227_1020_9901_AL.wav,9901,Bu,22927
F3_D_200227_1020_9902_Mic.wav,F3_D_200227_1020_9902_AL.wav,9902,BB,22932
M2_D_200227_1020_9903_Mic.wav,M2_D_200227_1020_9903_AL.wav,9903,Pa,22935
F3_D_200227_1020_9904_Mic.wav,F3_D_200227_1020_9904_AL.wav,9904,Un,22936
M2_D_200227_1020_9905_Mic.wav,M2_D_200227_1020_9905_AL.wav,9905,LPi,22937
M2_D_200227_1020_9906_Mic.wav,M2_D_200227_1020_9906_AL.wav,9906,LPi,22938
M2_D_200227_1020_9907_Mic.wav,M2_D_200227_1020_9907_AL.wav,9907,LPi,22939
M2_D_200227_1020_9908_Mic.wav,M2_D_200227_1020_9908_AL.wav,9908,Un,22940
M2_D_200227_1020_9909_Mic.wav,M2_D_200227_1020_9909_AL.wav,9909,LPi,22941
M2_D_200227_1020_9910_Mic.wav,M2_D_200227_1020_9910_AL.wav,9910,LPi,22942
M2_D_200227_1020_9911_Mic.wav,M2_D_200227_1020_9911_AL.wav,9911,LPi,22943
M2_D_200227_1020_9912_Mic.wav,M2_D_200227_1020_9912_AL.wav,9912,LPi,22944
M2_D_200227_1020_9913_Mic.wav,M2_D_200227_1020_9913_AL.wav,9913,LPi,22952
M2_D_200227_1020_9914_Mic.wav,M2_D_200227_1020_9914_AL.wav,9914,LPi,22955
M2_D_200227_1020_9915_Mic.wav,M2_D_200227_1020_9915_AL.wav,9915,LPi,22956
M2_D_200227_1020_9916_Mic.wav,M2_D_200227_1020_9916_AL.wav,9916,LPi,22959
M2_D_200227_1020_9917_Mic.wav,M2_D_200227_1020_9917_AL.wav,9917,LPi,22960
M2_D_200227_1020_9918_Mic.wav,M2_D_200227_1020_9918_AL.wav,9918,LPi,22961
M2_D_200227_1020_9919_Mic.wav,M2_D_200227_1020_9919_AL.wav,9919,LPi,22962
M2_D_200227_1020_9920_Mic.wav,M2_D_200227_1020_9920_AL.wav,9920,LPi,22963
M2_D_200227_1020_9921_Mic.wav,M2_D_200227_1020_9921_AL.wav,9921,LPi,22964
M2_D_200227_1020_9922_Mic.wav,M2_D_200227_1020_9922_AL.wav,9922,LPi,22965
M2_D_200227_1020_9923_Mic.wav,M2_D_200227_1020_9923_AL.wav,9923,LPi,22966
M2_D_200227_1020_9924_Mic.wav,M2_D_200227_1020_9924_AL.wav,9924,LPi,22969
M2_D_200227_1020_9925_Mic.wav,M2_D_200227_1020_9925_AL.wav,9925,LPi,22971
M2_D_200227_1020_9926_Mic.wav,M2_D_200227_1020_9926_AL.wav,9926,LPi,22973
M2_D_200227_1020_9927_Mic.wav,M2_D_200227_1020_9927_AL.wav,9927,LPi,22974
M2_D_200227_1020_9928_Mic.wav,M2_D_200227_1020_9928_AL.wav,9928,Un,22976
M2_D_200227_1020_9929_Mic.wav,M2_D_200227_1020_9929_AL.wav,9929,BB,22993
M2_D_200227_1020_9930_Mic.wav,M2_D_200227_1020_9930_AL.wav,9930,SB,22997
F3_D_200227_1020_9931_Mic.wav,F3_D_200227_1020_9931_AL.wav,9931,Bu,23000
F3_D_200227_1020_9932_Mic.wav,F3_D_200227_1020_9932_AL.wav,9932,Bu,23005
F3_D_200227_1020_9933_Mic.wav,F3_D_200227_1020_9933_AL.wav,9933,Bu,23006
F3_D_200227_1020_9934_Mic.wav,F3_D_200227_1020_9934_AL.wav,9934,Bu,23008
F3_D_200227_1020_9935_Mic.wav,F3_D_200227_1020_9935_AL.wav,9935,Pi,23010
M4_H_200227_1020_9936_Mic.wav,M4_H_200227_1020_9936_AL.wav,9936,LT,23012
M4_H_200227_1020_9937_Mic.wav,M4_H_200227_1020_9937_AL.wav,9937,LT,23013
M2_D_200227_1020_9938_Mic.wav,M2_D_200227_1020_9938_AL.wav,9938,Ba,23014
M2_D_200227_1020_9939_Mic.wav,M2_D_200227_1020_9939_AL.wav,9939,LPi,23015
M2_D_200227_1020_9940_Mic.wav,M2_D_200227_1020_9940_AL.wav,9940,LPi,23018
F3_D_200227_1020_9941_Mic.wav,F3_D_200227_1020_9941_AL.wav,9941,Bu,23026
F3_D_200227_1020_9942_Mic.wav,F3_D_200227_1020_9942_AL.wav,9942,Un,23029
F3_D_200227_1020_9943_Mic.wav,F3_D_200227_1020_9943_AL.wav,9943,BB,23032
M2_D_200227_1020_9944_Mic.wav,M2_D_200227_1020_9944_AL.wav,9944,BB,23036
F3_D_200227_1020_9945_Mic.wav,F3_D_200227_1020_9945_AL.wav,9945,Pi,23037
F3_D_200227_1020_9946_Mic.wav,F3_D_200227_1020_9946_AL.wav,9946,Sq,23040
F3_D_200227_1020_9947_Mic.wav,F3_D_200227_1020_9947_AL.wav,9947,SB,23054
F3_D_200227_1020_9948_Mic.wav,F3_D_200227_1020_9948_AL.wav,9948,SB,23057
F3_D_200227_1020_9949_Mic.wav,F3_D_200227_1020_9949_AL.wav,9949,SB,23058
F3_D_200227_1020_9950_Mic.wav,F3_D_200227_1020_9950_AL.wav,9950,SB,23059
F3_D_200227_1020_9951_Mic.wav,F3_D_200227_1020_9951_AL.wav,9951,SB,23060
F3_D_200227_1020_9952_Mic.wav,F3_D_200227_1020_9952_AL.wav,9952,Bu,23065
M3_H_200227_1020_9953_Mic.wav,M3_H_200227_1020_9953_AL.wav,9953,Pi,23067
M2_D_200227_1020_9954_Mic.wav,M2_D_200227_1020_9954_AL.wav,9954,LPi,23068
M2_D_200227_1020_9955_Mic.wav,M2_D_200227_1020_9955_AL.wav,9955,LPi,23069
M2_D_200227_1020_9956_Mic.wav,M2_D_200227_1020_9956_AL.wav,9956,LPi,23070
M2_D_200227_1020_9957_Mic.wav,M2_D_200227_1020_9957_AL.wav,9957,LPi,23071
M2_D_200227_1020_9958_Mic.wav,M2_D_200227_1020_9958_AL.wav,9958,LPi,23072
M2_D_200227_1020_9959_Mic.wav,M2_D_200227_1020_9959_AL.wav,9959,LPi,23073
M2_D_200227_1020_9960_Mic.wav,M2_D_200227_1020_9960_AL.wav,9960,LPi,23074
M2_D_200227_1020_9961_Mic.wav,M2_D_200227_1020_9961_AL.wav,9961,LPi,23075
M2_D_200227_1020_9962_Mic.wav,M2_D_200227_1020_9962_AL.wav,9962,LPi,23076
M2_D_200227_1020_9963_Mic.wav,M2_D_200227_1020_9963_AL.wav,9963,LPi,23077
F2_D_200227_1020_9964_Mic.wav,F2_D_200227_1020_9964_AL.wav,9964,Pi,23080
F2_D_200227_1020_9965_Mic.wav,F2_D_200227_1020_9965_AL.wav,9965,Un,23081
F2_D_200227_1020_9966_Mic.wav,F2_D_200227_1020_9966_AL.wav,9966,Pi,23085
F2_D_200227_1020_9967_Mic.wav,F2_D_200227_1020_9967_AL.wav,9967,Pi,23088
M2_D_200227_1020_9968_Mic.wav,M2_D_200227_1020_9968_AL.wav,9968,LPi,23089
M2_D_200227_1020_9969_Mic.wav,M2_D_200227_1020_9969_AL.wav,9969,LPi,23092
M2_D_200227_1020_9970_Mic.wav,M2_D_200227_1020_9970_AL.wav,9970,Ba,23094
M1_D_200227_1020_9971_Mic.wav,M1_D_200227_1020_9971_AL.wav,9971,LT,23096
M1_D_200227_1020_9972_Mic.wav,M1_D_200227_1020_9972_AL.wav,9972,Bu,23101
M2_D_200227_1020_9973_Mic.wav,M2_D_200227_1020_9973_AL.wav,9973,LPi,23107
M2_D_200227_1020_9974_Mic.wav,M2_D_200227_1020_9974_AL.wav,9974,LPi,23108
M2_D_200227_1020_9975_Mic.wav,M2_D_200227_1020_9975_AL.wav,9975,LPi,23110
M2_D_200227_1020_9976_Mic.wav,M2_D_200227_1020_9976_AL.wav,9976,Un,23111
F2_D_200227_1020_9977_Mic.wav,F2_D_200227_1020_9977_AL.wav,9977,Pi,23112
F2_D_200227_1020_9978_Mic.wav,F2_D_200227_1020_9978_AL.wav,9978,Sq,23113
M1_D_200227_1020_9979_Mic.wav,M1_D_200227_1020_9979_AL.wav,9979,Pi,23118
F2_D_200227_1020_9980_Mic.wav,F2_D_200227_1020_9980_AL.wav,9980,Pi,23119
F2_D_200227_1020_9981_Mic.wav,F2_D_200227_1020_9981_AL.wav,9981,Pi,23120
F2_D_200227_1020_9982_Mic.wav,F2_D_200227_1020_9982_AL.wav,9982,Un,23124
F2_D_200227_1020_9983_Mic.wav,F2_D_200227_1020_9983_AL.wav,9983,Pi,23125
F2_D_200227_1020_9984_Mic.wav,F2_D_200227_1020_9984_AL.wav,9984,Un,23127
F2_D_200227_1020_9985_Mic.wav,F2_D_200227_1020_9985_AL.wav,9985,Pi,23130
F2_D_200227_1020_9986_Mic.wav,F2_D_200227_1020_9986_AL.wav,9986,Pi,23131
F2_D_200227_1020_9987_Mic.wav,F2_D_200227_1020_9987_AL.wav,9987,Pi,23133
M4_H_200227_1020_9988_Mic.wav,M4_H_200227_1020_9988_AL.wav,9988,LT,23134
M4_H_200227_1020_9989_Mic.wav,M4_H_200227_1020_9989_AL.wav,9989,Pi,23136
F1_D_200227_1020_9990_Mic.wav,F1_D_200227_1020_9990_AL.wav,9990,PB,23137
M1_D_200227_1020_9991_Mic.wav,M1_D_200227_1020_9991_AL.wav,9991,Pi,23140
M1_D_200227_1020_9992_Mic.wav,M1_D_200227_1020_9992_AL.wav,9992,Pi,23141
F1_D_200227_1020_9993_Mic.wav,F1_D_200227_1020_9993_AL.wav,9993,Un,23146
F1_D_200227_1020_9994_Mic.wav,F1_D_200227_1020_9994_AL.wav,9994,Un,23147
F2_D_200227_1020_9995_Mic.wav,F2_D_200227_1020_9995_AL.wav,9995,Pi,23148
F2_D_200227_1020_9996_Mic.wav,F2_D_200227_1020_9996_AL.wav,9996,Pi,23149
F2_D_200227_1020_9997_Mic.wav,F2_D_200227_1020_9997_AL.wav,9997,Pi,23150
M4_H_200227_1020_9998_Mic.wav,M4_H_200227_1020_9998_AL.wav,9998,LT,23152
M1_D_200227_1020_9999_Mic.wav,M1_D_200227_1020_9999_AL.wav,9999,Bu,23155
M3_H_200227_1020_10000_Mic.wav,M3_H_200227_1020_10000_AL.wav,10000,Pi,23157
M1_D_200227_1020_10001_Mic.wav,M1_D_200227_1020_10001_AL.wav,10001,LT,23158
M4_H_200227_1020_10002_Mic.wav,M4_H_200227_1020_10002_AL.wav,10002,Un,23159
F2_D_200227_1020_10003_Mic.wav,F2_D_200227_1020_10003_AL.wav,10003,Un,23160
F2_D_200227_1020_10004_Mic.wav,F2_D_200227_1020_10004_AL.wav,10004,Pi,23170
F2_D_200227_1020_10005_Mic.wav,F2_D_200227_1020_10005_AL.wav,10005,Pi,23171
F2_D_200227_1020_10006_Mic.wav,F2_D_200227_1020_10006_AL.wav,10006,Un,23172
M3_H_200227_1020_10007_Mic.wav,M3_H_200227_1020_10007_AL.wav,10007,Pi,23173
M3_H_200227_1020_10008_Mic.wav,M3_H_200227_1020_10008_AL.wav,10008,Pi,23174
F4_H_200227_1020_10009_Mic.wav,F4_H_200227_1020_10009_AL.wav,10009,Pa,23176
F4_H_200227_1020_10010_Mic.wav,F4_H_200227_1020_10010_AL.wav,10010,Pa,23177
F2_D_200227_1020_10011_Mic.wav,F2_D_200227_1020_10011_AL.wav,10011,Sq,23178
F2_D_200227_1020_10012_Mic.wav,F2_D_200227_1020_10012_AL.wav,10012,Un,23179
F2_D_200227_1020_10013_Mic.wav,F2_D_200227_1020_10013_AL.wav,10013,Pi,23182
F2_D_200227_1020_10014_Mic.wav,F2_D_200227_1020_10014_AL.wav,10014,Pi,23183
F2_D_200227_1020_10015_Mic.wav,F2_D_200227_1020_10015_AL.wav,10015,Bu,23194
F5_H_200227_1020_10016_Mic.wav,F5_H_200227_1020_10016_AL.wav,10016,Pi,23204
F1_D_200227_1020_10017_Mic.wav,F1_D_200227_1020_10017_AL.wav,10017,Pi,23205
F4_H_200227_1020_10018_Mic.wav,F4_H_200227_1020_10018_AL.wav,10018,Pa,23206
F5_H_200227_1020_10019_Mic.wav,F5_H_200227_1020_10019_AL.wav,10019,Bu,23207
F5_H_200227_1020_10020_Mic.wav,F5_H_200227_1020_10020_AL.wav,10020,Bu,23208
F5_H_200227_1020_10021_Mic.wav,F5_H_200227_1020_10021_AL.wav,10021,Pi,23209
F5_H_200227_1020_10022_Mic.wav,F5_H_200227_1020_10022_AL.wav,10022,Bu,23212
F5_H_200227_1020_10023_Mic.wav,F5_H_200227_1020_10023_AL.wav,10023,Pi,23214
F5_H_200227_1020_10024_Mic.wav,F5_H_200227_1020_10024_AL.wav,10024,Pi,23215
F2_D_200227_1020_10025_Mic.wav,F2_D_200227_1020_10025_AL.wav,10025,Pi,23217
F2_D_200227_1020_10026_Mic.wav,F2_D_200227_1020_10026_AL.wav,10026,Un,23218
M3_H_200227_1020_10027_Mic.wav,M3_H_200227_1020_10027_AL.wav,10027,Pa,23220
M4_H_200227_1020_10028_Mic.wav,M4_H_200227_1020_10028_AL.wav,10028,LT,23221
M4_H_200227_1020_10029_Mic.wav,M4_H_200227_1020_10029_AL.wav,10029,LT,23223
F2_D_200227_1020_10030_Mic.wav,F2_D_200227_1020_10030_AL.wav,10030,Pi,23224
M1_D_200227_1020_10031_Mic.wav,M1_D_200227_1020_10031_AL.wav,10031,Pi,23225
F4_H_200227_1020_10032_Mic.wav,F4_H_200227_1020_10032_AL.wav,10032,Bu,23226
F4_H_200227_1020_10033_Mic.wav,F4_H_200227_1020_10033_AL.wav,10033,Bu,23227
F4_H_200227_1020_10034_Mic.wav,F4_H_200227_1020_10034_AL.wav,10034,Bu,23236
F5_H_200227_1020_10035_Mic.wav,F5_H_200227_1020_10035_AL.wav,10035,Pi,23239
F5_H_200227_1020_10036_Mic.wav,F5_H_200227_1020_10036_AL.wav,10036,Pi,23241
F5_H_200227_1020_10037_Mic.wav,F5_H_200227_1020_10037_AL.wav,10037,Bu,23243
F5_H_200227_1020_10038_Mic.wav,F5_H_200227_1020_10038_AL.wav,10038,Bu,23245
F2_D_200227_1020_10039_Mic.wav,F2_D_200227_1020_10039_AL.wav,10039,Pi,23247
F2_D_200227_1020_10040_Mic.wav,F2_D_200227_1020_10040_AL.wav,10040,Bu,23252
F5_H_200227_1020_10041_Mic.wav,F5_H_200227_1020_10041_AL.wav,10041,Pa,23259
M4_H_200227_1020_10042_Mic.wav,M4_H_200227_1020_10042_AL.wav,10042,BB,23262
M1_D_200227_1020_10043_Mic.wav,M1_D_200227_1020_10043_AL.wav,10043,Un,23268
F4_H_200227_1020_10044_Mic.wav,F4_H_200227_1020_10044_AL.wav,10044,Bu,23270
F4_H_200227_1020_10045_Mic.wav,F4_H_200227_1020_10045_AL.wav,10045,Bu,23271
F4_H_200227_1020_10046_Mic.wav,F4_H_200227_1020_10046_AL.wav,10046,Bu,23273
M4_H_200227_1020_10047_Mic.wav,M4_H_200227_1020_10047_AL.wav,10047,Un,23274
F5_H_200227_1020_10048_Mic.wav,F5_H_200227_1020_10048_AL.wav,10048,Pi,23278
M1_D_200227_1020_10049_Mic.wav,M1_D_200227_1020_10049_AL.wav,10049,Un,23281
M1_D_200227_1020_10050_Mic.wav,M1_D_200227_1020_10050_AL.wav,10050,BB,23284
M3_H_200227_1020_10051_Mic.wav,M3_H_200227_1020_10051_AL.wav,10051,Pi,23286
F1_D_200227_1020_10052_Mic.wav,F1_D_200227_1020_10052_AL.wav,10052,Ba,23287
F1_D_200227_1020_10053_Mic.wav,F1_D_200227_1020_10053_AL.wav,10053,BB,23288
F1_D_200227_1020_10054_Mic.wav,F1_D_200227_1020_10054_AL.wav,10054,SB,23291
F1_D_200227_1020_10055_Mic.wav,F1_D_200227_1020_10055_AL.wav,10055,Pi,23294
M3_H_200227_1020_10056_Mic.wav,M3_H_200227_1020_10056_AL.wav,10056,Un,23295
M1_D_200227_1020_10057_Mic.wav,M1_D_200227_1020_10057_AL.wav,10057,Pa,23297
M1_D_200227_1020_10058_Mic.wav,M1_D_200227_1020_10058_AL.wav,10058,Pa,23299
F1_D_200227_1020_10059_Mic.wav,F1_D_200227_1020_10059_AL.wav,10059,Pi,23301
F1_D_200227_1020_10060_Mic.wav,F1_D_200227_1020_10060_AL.wav,10060,Pi,23302
F1_D_200227_1020_10061_Mic.wav,F1_D_200227_1020_10061_AL.wav,10061,Un,23303
F4_H_200227_1020_10062_Mic.wav,F4_H_200227_1020_10062_AL.wav,10062,Bu,23304
F5_H_200227_1020_10063_Mic.wav,F5_H_200227_1020_10063_AL.wav,10063,Pi,23305
F5_H_200227_1020_10064_Mic.wav,F5_H_200227_1020_10064_AL.wav,10064,Pi,23306
F1_D_200227_1020_10065_Mic.wav,F1_D_200227_1020_10065_AL.wav,10065,Bu,23307
M3_H_200227_1020_10066_Mic.wav,M3_H_200227_1020_10066_AL.wav,10066,Pi,23311
M3_H_200227_1020_10067_Mic.wav,M3_H_200227_1020_10067_AL.wav,10067,Pi,23313
F4_H_200227_1020_10068_Mic.wav,F4_H_200227_1020_10068_AL.wav,10068,Bu,23316
M3_H_200227_1020_10069_Mic.wav,M3_H_200227_1020_10069_AL.wav,10069,Pi,23317
M3_H_200227_1020_10070_Mic.wav,M3_H_200227_1020_10070_AL.wav,10070,Pi,23318
F4_H_200227_1020_10071_Mic.wav,F4_H_200227_1020_10071_AL.wav,10071,Bu,23319
M3_H_200227_1020_10072_Mic.wav,M3_H_200227_1020_10072_AL.wav,10072,Pi,23320
M3_H_200227_1020_10073_Mic.wav,M3_H_200227_1020_10073_AL.wav,10073,Pi,23321
F4_H_200227_1020_10074_Mic.wav,F4_H_200227_1020_10074_AL.wav,10074,Bu,23330
F4_H_200227_1020_10075_Mic.wav,F4_H_200227_1020_10075_AL.wav,10075,Un,23331
M3_H_200227_1020_10076_Mic.wav,M3_H_200227_1020_10076_AL.wav,10076,Pi,23332
M3_H_200227_1020_10077_Mic.wav,M3_H_200227_1020_10077_AL.wav,10077,Pi,23335
F1_D_200227_1020_10078_Mic.wav,F1_D_200227_1020_10078_AL.wav,10078,SB,23338
F1_D_200227_1020_10079_Mic.wav,F1_D_200227_1020_10079_AL.wav,10079,SB,23340
M3_H_200227_1020_10080_Mic.wav,M3_H_200227_1020_10080_AL.wav,10080,Pi,23341
F2_D_200227_1020_10081_Mic.wav,F2_D_200227_1020_10081_AL.wav,10081,Pi,23342
M1_D_200227_1020_10082_Mic.wav,M1_D_200227_1020_10082_AL.wav,10082,Pa,23343
M4_H_200227_1020_10083_Mic.wav,M4_H_200227_1020_10083_AL.wav,10083,Pi,23344
M1_D_200227_1020_10084_Mic.wav,M1_D_200227_1020_10084_AL.wav,10084,Pa,23345
F2_D_200227_1020_10085_Mic.wav,F2_D_200227_1020_10085_AL.wav,10085,Sq,23346
F2_D_200227_1020_10086_Mic.wav,F2_D_200227_1020_10086_AL.wav,10086,Pi,23350
M3_H_200227_1020_10087_Mic.wav,M3_H_200227_1020_10087_AL.wav,10087,Pi,23352
M3_H_200227_1020_10088_Mic.wav,M3_H_200227_1020_10088_AL.wav,10088,Pi,23353
M3_H_200227_1020_10089_Mic.wav,M3_H_200227_1020_10089_AL.wav,10089,Pi,23354
F4_H_200227_1020_10090_Mic.wav,F4_H_200227_1020_10090_AL.wav,10090,LT,23355
F4_H_200227_1020_10091_Mic.wav,F4_H_200227_1020_10091_AL.wav,10091,Bu,23357
F5_H_200227_1020_10092_Mic.wav,F5_H_200227_1020_10092_AL.wav,10092,Un,23358
F4_H_200227_1020_10093_Mic.wav,F4_H_200227_1020_10093_AL.wav,10093,Bu,23359
F1_D_200227_1020_10094_Mic.wav,F1_D_200227_1020_10094_AL.wav,10094,Un,23363
M1_D_200227_1020_10095_Mic.wav,M1_D_200227_1020_10095_AL.wav,10095,Pa,23367
M1_D_200227_1020_10096_Mic.wav,M1_D_200227_1020_10096_AL.wav,10096,Un,23368
M3_H_200227_1020_10097_Mic.wav,M3_H_200227_1020_10097_AL.wav,10097,Pi,23369
F4_H_200227_1020_10098_Mic.wav,F4_H_200227_1020_10098_AL.wav,10098,Un,23370
F6_H_200227_1020_10099_Mic.wav,F6_H_200227_1020_10099_AL.wav,10099,Bu,23371
F6_H_200227_1020_10100_Mic.wav,F6_H_200227_1020_10100_AL.wav,10100,BB,23372
F6_H_200227_1020_10101_Mic.wav,F6_H_200227_1020_10101_AL.wav,10101,SB,23374
F6_H_200227_1020_10102_Mic.wav,F6_H_200227_1020_10102_AL.wav,10102,SB,23375
F6_H_200227_1020_10103_Mic.wav,F6_H_200227_1020_10103_AL.wav,10103,SB,23379
F6_H_200227_1020_10104_Mic.wav,F6_H_200227_1020_10104_AL.wav,10104,Un,23387
F6_H_200227_1020_10105_Mic.wav,F6_H_200227_1020_10105_AL.wav,10105,BB,23389
F6_H_200227_1020_10106_Mic.wav,F6_H_200227_1020_10106_AL.wav,10106,BB,23393
F6_H_200227_1020_10107_Mic.wav,F6_H_200227_1020_10107_AL.wav,10107,PB,23396
F6_H_200227_1020_10108_Mic.wav,F6_H_200227_1020_10108_AL.wav,10108,Bu,23398
F6_H_200227_1020_10109_Mic.wav,F6_H_200227_1020_10109_AL.wav,10109,BB,23401
F1_D_200227_1020_10110_Mic.wav,F1_D_200227_1020_10110_AL.wav,10110,Bu,23404
F1_D_200227_1020_10111_Mic.wav,F1_D_200227_1020_10111_AL.wav,10111,Bu,23408
M3_H_200227_1020_10112_Mic.wav,M3_H_200227_1020_10112_AL.wav,10112,Pi,23411
F6_H_200227_1020_10113_Mic.wav,F6_H_200227_1020_10113_AL.wav,10113,SB,23412
F1_D_200227_1020_10114_Mic.wav,F1_D_200227_1020_10114_AL.wav,10114,Bu,23413
M3_H_200227_1020_10115_Mic.wav,M3_H_200227_1020_10115_AL.wav,10115,Pi,23414
F2_D_200227_1020_10116_Mic.wav,F2_D_200227_1020_10116_AL.wav,10116,Pi,23415
M2_D_200227_1020_10117_Mic.wav,M2_D_200227_1020_10117_AL.wav,10117,Un,23417
M2_D_200227_1020_10118_Mic.wav,M2_D_200227_1020_10118_AL.wav,10118,Un,23418
F2_D_200227_1020_10119_Mic.wav,F2_D_200227_1020_10119_AL.wav,10119,Pi,23421
F2_D_200227_1020_10120_Mic.wav,F2_D_200227_1020_10120_AL.wav,10120,Un,23422
F2_D_200227_1020_10121_Mic.wav,F2_D_200227_1020_10121_AL.wav,10121,Un,23423
F2_D_200227_1020_10122_Mic.wav,F2_D_200227_1020_10122_AL.wav,10122,LT,23424
F2_D_200227_1020_10123_Mic.wav,F2_D_200227_1020_10123_AL.wav,10123,Un,23427
F2_D_200227_1020_10124_Mic.wav,F2_D_200227_1020_10124_AL.wav,10124,Un,23428
M3_H_200227_1020_10125_Mic.wav,M3_H_200227_1020_10125_AL.wav,10125,Pi,23429
M3_H_200227_1020_10126_Mic.wav,M3_H_200227_1020_10126_AL.wav,10126,Pi,23430
F3_D_200227_1020_10127_Mic.wav,F3_D_200227_1020_10127_AL.wav,10127,Pi,23431
M3_H_200227_1020_10128_Mic.wav,M3_H_200227_1020_10128_AL.wav,10128,Pi,23432
M3_H_200227_1020_10129_Mic.wav,M3_H_200227_1020_10129_AL.wav,10129,Pi,23433
F5_H_200227_1020_10130_Mic.wav,F5_H_200227_1020_10130_AL.wav,10130,Bu,23434
F5_H_200227_1020_10131_Mic.wav,F5_H_200227_1020_10131_AL.wav,10131,Pa,23436
M3_H_200227_1020_10132_Mic.wav,M3_H_200227_1020_10132_AL.wav,10132,Pi,23437
M3_H_200227_1020_10133_Mic.wav,M3_H_200227_1020_10133_AL.wav,10133,Un,23438
F5_H_200227_1020_10134_Mic.wav,F5_H_200227_1020_10134_AL.wav,10134,Pa,23441
F1_D_200227_1020_10135_Mic.wav,F1_D_200227_1020_10135_AL.wav,10135,BB,23443
M3_H_200227_1020_10136_Mic.wav,M3_H_200227_1020_10136_AL.wav,10136,Un,23447
M3_H_200227_1020_10137_Mic.wav,M3_H_200227_1020_10137_AL.wav,10137,Pi,23448
M3_H_200227_1020_10138_Mic.wav,M3_H_200227_1020_10138_AL.wav,10138,Pi,23450
M2_D_200227_1020_10139_Mic.wav,M2_D_200227_1020_10139_AL.wav,10139,Pa,23451
M2_D_200227_1020_10140_Mic.wav,M2_D_200227_1020_10140_AL.wav,10140,Pa,23452
F4_H_200227_1020_10141_Mic.wav,F4_H_200227_1020_10141_AL.wav,10141,Bu,23453
